gene_id	symbol
ENSG00000253355	KB-1460A1.2
ENSG00000202360	7SK
ENSG00000253737	KB-1460A1.3
ENSG00000120963	ZNF706
ENSG00000253942	KB-1410C5.1
ENSG00000253679	KB-1410C5.2
ENSG00000253282	KB-1410C5.3
ENSG00000239115	U7
ENSG00000228224	NACAP1
ENSG00000254063	KB-1930G5.2
ENSG00000253644	KB-1930G5.3
ENSG00000239211	AP001208.1
ENSG00000254084	KB-1930G5.4
ENSG00000254024	KB-1562D12.1
ENSG00000083307	GRHL2
ENSG00000253991	KB-1562D12.2
ENSG00000242825	AP001207.1
ENSG00000253153	KB-1562D12.3
ENSG00000104490	NCALD
ENSG00000253629	KB-1107E3.1
ENSG00000238372	snoU13
ENSG00000251530	AP001206.1
ENSG00000048392	RRM2B
ENSG00000246263	KB-431C1.4
ENSG00000253328	KB-431C1.3
ENSG00000104517	UBR5
ENSG00000238533	snoU13
ENSG00000253923	KB-1167D1.1
ENSG00000221387	U6atac
ENSG00000214885	KB-1980E6.2
ENSG00000240724	KB-1980E6.1
ENSG00000253633	KB-1980E6.3
ENSG00000252593	U6
ENSG00000155087	ODF1
ENSG00000253382	KB-1042C11.3
ENSG00000155090	KLF10
ENSG00000250684	KB-1042C11.1
ENSG00000253669	KB-1732A1.1
ENSG00000217620	AP003356.1
ENSG00000155096	AZIN1
ENSG00000253385	KB-1254G8.1
ENSG00000253320	KB-1507C5.2
ENSG00000253263	KB-1507C5.3
ENSG00000244052	RPL5P24
ENSG00000201216	Y_RNA
ENSG00000254281	KB-1507C5.4
ENSG00000253663	KB-1639H6.3
ENSG00000254236	KB-1639H6.2
ENSG00000155097	ATP6V1C1
ENSG00000240719	AP003550.5
ENSG00000241076	AP003550.7
ENSG00000241937	AP003550.4
ENSG00000253795	KB-1639H6.6
ENSG00000241401	AP003550.9
ENSG00000243331	AP003550.12
ENSG00000240709	AP003550.8
ENSG00000240807	AP003550.11
ENSG00000244473	AP003550.3
ENSG00000243879	AP003550.6
ENSG00000253556	KB-1639H6.7
ENSG00000242847	AP003550.10
ENSG00000239826	AP003550.2
ENSG00000253977	KB-1639H6.8
ENSG00000242621	AP003550.1
ENSG00000250929	KB-1639H6.4
ENSG00000236939	C8orf56
ENSG00000164929	BAALC
ENSG00000247081	RP11-318M2.2
ENSG00000253851	RP11-318M2.3
ENSG00000250720	AC025370.1
ENSG00000164930	FZD6
ENSG00000164932	CTHRC1
ENSG00000207399	U6
ENSG00000164933	SLC25A32
ENSG00000164934	DCAF13
ENSG00000253477	RP11-1C8.4
ENSG00000176406	RIMS2
ENSG00000238687	snoU13
ENSG00000239344	RP11-771F20.1
ENSG00000216113	AP001572.1
ENSG00000254191	KB-1552D7.2
ENSG00000164935	TM7SF4
ENSG00000147647	DPYS
ENSG00000179577	AP003471.1
ENSG00000222158	AP003471.3
ENSG00000212028	AP003471.2
ENSG00000208032	hsa-mir-548a-3
ENSG00000147650	LRP12
ENSG00000253454	CTD-2594K21.1
ENSG00000253350	RP11-127H5.1
ENSG00000243939	RP11-200A13.1
ENSG00000253997	RP11-200A13.3
ENSG00000240271	RP11-200A13.2
ENSG00000254041	RP11-574O7.1
ENSG00000253318	RP11-574O7.2
ENSG00000243171	RP11-273P3.1
ENSG00000169946	ZFPM2
ENSG00000253420	RP11-642D21.2
ENSG00000254141	RP11-642D21.1
ENSG00000243601	RP11-152P17.1
ENSG00000251003	RP11-152P17.2
ENSG00000253526	RP11-152P17.3
ENSG00000201627	Y_RNA
ENSG00000213708	RP11-778D12.1
ENSG00000254021	RP11-778D12.2
ENSG00000164830	OXR1
ENSG00000253582	RP11-649G15.2
ENSG00000253676	TAGLN2P1
ENSG00000251892	U7
ENSG00000174429	ABRA
ENSG00000254146	KB-1303B4.1
ENSG00000154188	ANGPT1
ENSG00000211995	AP000428.1
ENSG00000248838	RP11-484J3.1
ENSG00000200806	5S_rRNA
ENSG00000147655	RSPO2
ENSG00000253228	KB-1296F8.1
ENSG00000230948	AP001331.1
ENSG00000104408	EIF3E
ENSG00000253754	RP11-35G22.1
ENSG00000244276	AC087620.1
ENSG00000243287	RPS17P14
ENSG00000104412	TTC35
ENSG00000253657	RP11-25P11.2
ENSG00000253949	RP11-790J24.1
ENSG00000164841	TMEM74
ENSG00000253580	RP11-790J24.2
ENSG00000253796	RP11-1084E5.1
ENSG00000174417	TRHR
ENSG00000120526	NUDCD1
ENSG00000250267	RP11-122A21.2
ENSG00000120533	ENY2
ENSG00000205038	PKHD1L1
ENSG00000254185	RP11-419L20.2
ENSG00000147654	EBAG9
ENSG00000147642	SYBU
ENSG00000252559	SNORD112
ENSG00000248050	AC079061.2
ENSG00000222729	U2
ENSG00000241385	RP11-25D10.1
ENSG00000164794	KCNV1
ENSG00000240590	RP11-403P13.1
ENSG00000253956	RP11-211F2.1
ENSG00000253107	CTD-2544L4.1
ENSG00000253122	RP11-238I10.1
ENSG00000253717	KB-1299A7.2
ENSG00000253994	KB-1299A7.1
ENSG00000254241	RP11-946L20.1
ENSG00000239330	AC104946.2
ENSG00000241446	AC104946.4
ENSG00000243308	AC104946.1
ENSG00000242558	AC104946.3
ENSG00000253877	RP11-946L20.2
ENSG00000253103	RP11-946L20.4
ENSG00000253489	RP11-114O8.1
ENSG00000254124	KB-1058D3.1
ENSG00000253434	RP11-1101K5.1
ENSG00000253156	RP11-58O3.1
ENSG00000254262	RP11-58O3.2
ENSG00000222146	U4
ENSG00000164796	CSMD3
ENSG00000230169	RP11-11A18.1
ENSG00000238656	snoU13
ENSG00000238399	hsa-mir-2053
ENSG00000227514	RP11-709P2.1
ENSG00000221610	AC107890.1
ENSG00000253207	RP11-67H2.1
ENSG00000206719	Y_RNA
ENSG00000254339	RP11-267L5.1
ENSG00000253499	RP11-393K19.1
ENSG00000253756	RP11-192P9.1
ENSG00000104447	TRPS1
ENSG00000227170	AF178030.2
ENSG00000249917	AF130342.1
ENSG00000199450	5S_rRNA
ENSG00000221793	AC103863.1
ENSG00000253672	RP11-536K17.1
ENSG00000147677	EIF3H
ENSG00000147679	UTP23
ENSG00000164754	RAD21
ENSG00000253327	NCRNA00255
ENSG00000205002	C8orf85
ENSG00000164756	SLC30A8
ENSG00000244033	AC027419.1
ENSG00000253271	RP11-1059L18.1
ENSG00000253622	RP11-654G14.1
ENSG00000240151	AC084114.1
ENSG00000252852	SNORA31
ENSG00000164758	MED30
ENSG00000239917	RP11-30P9.1
ENSG00000182197	EXT1
ENSG00000223950	AC021937.1
ENSG00000225941	AP003476.1
ENSG00000177570	SAMD12
ENSG00000225885	AC023590.1
ENSG00000242206	KB-1137H10.1
ENSG00000164761	TNFRSF11B
ENSG00000207334	U6
ENSG00000254247	RP11-278I4.1
ENSG00000184374	COLEC10
ENSG00000254278	RP11-278I4.2
ENSG00000147676	MAL2
ENSG00000253972	RP11-4K16.2
ENSG00000206776	SNORA32
ENSG00000136999	NOV
ENSG00000253398	RP11-775B15.2
ENSG00000254037	RP11-775B15.3
ENSG00000136960	ENPP2
ENSG00000253495	RP11-99I9.2
ENSG00000201896	7SK
ENSG00000064313	TAF2
ENSG00000136982	DSCC1
ENSG00000244642	AP005717.1
ENSG00000245330	KB-1471A8.1
ENSG00000253531	KB-1471A8.2
ENSG00000155792	DEPDC6
ENSG00000202356	5S_rRNA
ENSG00000254343	RP11-760H22.2
ENSG00000187955	COL14A1
ENSG00000172172	MRPL13
ENSG00000172167	MTBP
ENSG00000172164	SNTB1
ENSG00000250290	CTC-820M8.1
ENSG00000248318	RP11-713M15.1
ENSG00000253619	RP11-369K17.1
ENSG00000252093	AC011626.1
ENSG00000221644	AC027238.1
ENSG00000239872	RPL35AP19
ENSG00000170961	HAS2
ENSG00000248690	HAS2AS
ENSG00000254209	RP11-3G20.1
ENSG00000248478	RP11-3G20.2
ENSG00000254018	RP11-785H20.1
ENSG00000254303	RP11-398G24.2
ENSG00000253814	MRPS36P3
ENSG00000253819	RP11-973F15.1
ENSG00000238901	snoU13
ENSG00000235165	AC016405.1
ENSG00000178764	ZHX2
ENSG00000253372	RP11-44N11.1
ENSG00000221542	AC016405.1
ENSG00000253607	RP11-557C18.3
ENSG00000136986	DERL1
ENSG00000156787	WDR67
ENSG00000199678	Y_RNA
ENSG00000253463	RP11-978P4.2
ENSG00000147689	FAM83A
ENSG00000221461	U3
ENSG00000253258	RP11-539E17.5
ENSG00000253410	RP11-539E17.3
ENSG00000204949	RP11-539E17.4
ENSG00000189376	C8orf76
ENSG00000243498	UBA52P5
ENSG00000165156	ZHX1
ENSG00000241262	AC068228.2
ENSG00000222607	U6
ENSG00000238422	snoU13
ENSG00000253336	RP11-468O2.1
ENSG00000156802	ATAD2
ENSG00000252297	U6
ENSG00000207704	hsa-mir-548d-1
ENSG00000254388	RP11-140B16.2
ENSG00000254294	RP11-140B16.3
ENSG00000156795	WDYHV1
ENSG00000156804	FBXO32
ENSG00000254113	RP11-174I12.2
ENSG00000242184	AC090193.1
ENSG00000251840	7SK
ENSG00000253286	CTD-2552K11.2
ENSG00000175946	KLHL38
ENSG00000104537	ANXA13
ENSG00000176853	FAM91A1
ENSG00000214814	FER1L6
ENSG00000254000	RP11-245A18.1
ENSG00000181171	RP11-245A18.2
ENSG00000254249	RP11-959I15.4
ENSG00000253868	RP11-959I15.3
ENSG00000250727	RP11-959I15.1
ENSG00000253885	RP11-959I15.5
ENSG00000214803	RP11-37N22.1
ENSG00000206724	U6
ENSG00000253227	RP11-383J24.1
ENSG00000237586	RP11-383J24.2
ENSG00000164983	TMEM65
ENSG00000183665	TRMT12
ENSG00000245149	RP11-383J24.5
ENSG00000170881	RNF139
ENSG00000147687	TATDN1
ENSG00000253106	RP11-158K1.3
ENSG00000147684	NDUFB9
ENSG00000170873	MTSS1
ENSG00000235517	AC090922.1
ENSG00000250428	RP11-1082L8.1
ENSG00000249816	AC009908.1
ENSG00000180938	ZNF572
ENSG00000253513	RP11-6D1.3
ENSG00000104549	SQLE
ENSG00000164961	KIAA0196
ENSG00000253167	RP11-6D1.5
ENSG00000156831	NSMCE2
ENSG00000244882	AC084083.2
ENSG00000242170	AC084083.1
ENSG00000173334	TRIB1
ENSG00000253111	RP11-136O12.2
ENSG00000253470	RP11-697B24.1
ENSG00000206695	U6
ENSG00000245164	RP11-622O11.2
ENSG00000253651	RP11-622O11.3
ENSG00000254227	RP11-622O11.4
ENSG00000250563	RP11-622O11.1
ENSG00000253841	RP11-622O11.5
ENSG00000221706	AC090573.1
ENSG00000248720	RP11-440B23.1
ENSG00000244791	RP11-65D17.1
ENSG00000253427	RP11-103H7.1
ENSG00000253220	RP11-103H7.2
ENSG00000207138	U6
ENSG00000253530	RP11-103H7.3
ENSG00000168672	FAM84B
ENSG00000254010	RP11-103H7.5
ENSG00000254286	RP11-89K10.1
ENSG00000253543	RP11-89K10.2
ENSG00000212451	U11
ENSG00000253573	RP11-351C8.1
ENSG00000253438	RP11-645E10.1
ENSG00000253264	RP11-255B23.2
ENSG00000224722	RP11-255B23.1
ENSG00000254166	RP11-255B23.4
ENSG00000247844	RP11-255B23.3
ENSG00000246228	RP11-382A18.1
ENSG00000253929	RP11-382A18.2
ENSG00000212993	POU5F1P1
ENSG00000249375	RP11-1136L8.1
ENSG00000136997	MYC
ENSG00000249859	PVT1
ENSG00000221315	hsa-mir-1204
ENSG00000250002	AC103705.1
ENSG00000221771	hsa-mir-1205
ENSG00000207110	U1
ENSG00000222501	U4
ENSG00000221176	hsa-mir-1207
ENSG00000221261	hsa-mir-1208
ENSG00000201782	7SK
ENSG00000254275	RP11-234A3.1
ENSG00000253984	CTD-3056O22.1
ENSG00000253466	RP11-89M16.1
ENSG00000221351	AC068570.1
ENSG00000250400	RP11-1057N3.1
ENSG00000253225	RP11-1057N3.2
ENSG00000222755	7SK
ENSG00000229140	RP11-3O20.1
ENSG00000253926	RP11-26E5.1
ENSG00000254223	RP11-419K12.1
ENSG00000224110	RP11-274M4.1
ENSG00000147697	GSDMC
ENSG00000254317	RP11-473O4.5
ENSG00000153310	FAM49B
ENSG00000198683	AC022973.1
ENSG00000243402	RP11-473O4.1
ENSG00000200075	SNORA25
ENSG00000254263	RP11-473O4.4
ENSG00000253720	RP11-473O4.3
ENSG00000253043	U7
ENSG00000153317	ASAP1
ENSG00000200304	U6
ENSG00000203377	AC131568.1
ENSG00000248594	AC103725.2
ENSG00000212342	SNORA12
ENSG00000253656	KB-1568E2.1
ENSG00000241906	AC037453.1
ENSG00000155897	ADCY8
ENSG00000253259	RP11-737F9.2
ENSG00000253992	RP11-737F9.1
ENSG00000253407	RP11-381I15.1
ENSG00000253507	CTD-2501M5.1
ENSG00000252158	SNORA72
ENSG00000254255	CTD-2008O4.1
ENSG00000132294	EFR3A
ENSG00000253117	OC90
ENSG00000132297	HHLA1
ENSG00000184156	KCNQ3
ENSG00000253521	HPYR1
ENSG00000129295	LRRC6
ENSG00000222570	AF216667.1
ENSG00000165071	TMEM71
ENSG00000129292	PHF20L1
ENSG00000223697	AF230666.2
ENSG00000042832	TG
ENSG00000240237	CTD-2182N23.1
ENSG00000155926	SLA
ENSG00000104415	WISP1
ENSG00000104419	NDRG1
ENSG00000243537	CTC-458A3.1
ENSG00000253638	CTC-369M3.1
ENSG00000225259	CTC-259J15.1
ENSG00000008513	ST3GAL1
ENSG00000212992	AC103706.1
ENSG00000212273	SNORA40
ENSG00000253970	CTD-2309H9.1
ENSG00000242271	AC090821.4
ENSG00000241827	AC090821.3
ENSG00000243272	AC090821.1
ENSG00000241934	AC090821.2
ENSG00000253916	CTD-2309H9.2
ENSG00000253561	CTD-2588J1.1
ENSG00000253165	CTD-2309H9.3
ENSG00000254313	CTD-2309H9.4
ENSG00000253593	RP11-157E21.1
ENSG00000253627	RP11-513H8.1
ENSG00000066827	ZFAT
ENSG00000248492	ZFATAS
ENSG00000207582	hsa-mir-30b
ENSG00000199153	hsa-mir-30d
ENSG00000254028	AC083843.2
ENSG00000253433	AC083843.3
ENSG00000251218	RP11-1057B8.2
ENSG00000244413	RP11-1057B8.1
ENSG00000254083	RP11-452N4.1
ENSG00000254372	RP11-343P9.1
ENSG00000131773	KHDRBS3
ENSG00000253915	MAPRE1P1
ENSG00000199652	U1
ENSG00000253248	RP11-149P24.1
ENSG00000253839	RP11-431D12.1
ENSG00000254101	RP11-30J20.1
ENSG00000206678	U6
ENSG00000254076	CTD-3145H4.1
ENSG00000253288	RP11-238K6.1
ENSG00000254361	RP11-238K6.2
ENSG00000253988	RP11-489O18.1
ENSG00000147724	FAM135B
ENSG00000169436	COL22A1
ENSG00000242862	AC068476.1
ENSG00000253432	RP11-324F11.1
ENSG00000251744	SNORA25
ENSG00000253783	CTD-2534J5.1
ENSG00000254258	RP11-398H6.1
ENSG00000169427	KCNK9
ENSG00000167632	TRAPPC9
ENSG00000225633	AC021636.1
ENSG00000253574	RP11-284H18.1
ENSG00000250733	C8orf17
ENSG00000104472	CHRAC1
ENSG00000123908	EIF2C2
ENSG00000169398	PTK2
ENSG00000254324	MIR151
ENSG00000207792	hsa-mir-151
ENSG00000252864	5S_rRNA
ENSG00000253266	RP11-128L5.1
ENSG00000105339	DENND3
ENSG00000253210	RP11-809O17.1
ENSG00000022567	SLC45A4
ENSG00000253307	RP11-10J21.4
ENSG00000254019	RP11-10J21.3
ENSG00000254197	RP11-10J21.5
ENSG00000254291	RP11-10J21.6
ENSG00000253595	CTD-3064M3.1
ENSG00000204882	GPR20
ENSG00000244998	CTD-3064M3.4
ENSG00000184489	PTP4A3
ENSG00000226807	AC100803.1
ENSG00000184334	AC100803.2
ENSG00000238854	SNORD5
ENSG00000253185	SNORD5
ENSG00000253605	CTD-3064M3.6
ENSG00000226490	AC138647.1
ENSG00000221123	AC104417.1
ENSG00000254183	RP11-953B20.2
ENSG00000254008	NCRNA00051
ENSG00000171045	TSNARE1
ENSG00000253602	CTD-3135A9.3
ENSG00000181790	BAI1
ENSG00000232495	AC083841.1
ENSG00000232722	AC139676.1
ENSG00000198576	ARC
ENSG00000253753	AC145123.2
ENSG00000234616	JRK
ENSG00000247396	AC145123.1
ENSG00000167653	PSCA
ENSG00000160886	LY6K
ENSG00000253741	CTD-2292P10.4
ENSG00000130193	C8orf55
ENSG00000253806	CTD-2292P10.2
ENSG00000126233	SLURP1
ENSG00000197353	LYPD2
ENSG00000253196	RP11-706C16.7
ENSG00000180155	LYNX1
ENSG00000167656	LY6D
ENSG00000253715	RP11-706C16.8
ENSG00000253728	RP11-706C16.5
ENSG00000104499	GML
ENSG00000253421	RP11-706C16.4
ENSG00000160882	CYP11B1
ENSG00000179142	CYP11B2
ENSG00000233536	AC083982.1
ENSG00000247317	RP11-273G15.2
ENSG00000253971	RP11-273G15.1
ENSG00000160932	LY6E
ENSG00000177335	C8orf31
ENSG00000250115	RP11-520P18.2
ENSG00000243328	RP11-520P18.1
ENSG00000176956	LY6H
ENSG00000182851	GPIHBP1
ENSG00000181638	ZFP41
ENSG00000250571	GLI4
ENSG00000253716	RP13-582O9.5
ENSG00000185730	ZNF696
ENSG00000184428	TOP1MT
ENSG00000212221	U6
ENSG00000253296	RP5-1118A7.3
ENSG00000254389	C8orf51
ENSG00000158106	RHPN1
ENSG00000231938	AC105118.1
ENSG00000253931	RP11-909N17.2
ENSG00000254338	RP11-909N17.3
ENSG00000182759	MAFA
ENSG00000014164	ZC3H3
ENSG00000254144	RP11-661A12.4
ENSG00000221399	7SK
ENSG00000228381	AC067930.1
ENSG00000104518	GSDMD
ENSG00000204839	C8orf73
ENSG00000147813	NAPRT1
ENSG00000104529	EEF1D
ENSG00000179886	TIGD5
ENSG00000104524	PYCRL
ENSG00000104522	TSTA3
ENSG00000183309	ZNF623
ENSG00000252075	U7
ENSG00000245809	AC105210.1
ENSG00000181135	ZNF707
ENSG00000181097	AC105219.4
ENSG00000251262	AC105219.3
ENSG00000181085	MAPK15
ENSG00000180921	FAM83H
ENSG00000203499	AC105219.1
ENSG00000214733	AC105219.2
ENSG00000180900	SCRIB
ENSG00000216090	hsa-mir-937
ENSG00000179950	PUF60
ENSG00000185189	NRBP2
ENSG00000248782	AC105049.2
ENSG00000227184	AC105049.1
ENSG00000178209	PLEC
ENSG00000207574	hsa-mir-661
ENSG00000178685	PARP10
ENSG00000178719	GRINA
ENSG00000186583	SPATC1
ENSG00000204791	AC109322.1
ENSG00000178814	OPLAH
ENSG00000178896	EXOSC4
ENSG00000197858	GPAA1
ENSG00000179091	CYC1
ENSG00000179526	SHARPIN
ENSG00000179632	MAF1
ENSG00000179698	KIAA1875
ENSG00000235173	C8orf30A
ENSG00000227473	AC104592.2
ENSG00000179832	HEATR7A
ENSG00000204775	AC145291.1
ENSG00000187786	SCXB
ENSG00000230567	C8orf30B
ENSG00000226817	AC110280.2
ENSG00000204771	AC110280.1
ENSG00000170727	BOP1
ENSG00000188686	SCXA
ENSG00000185122	HSF1
ENSG00000185000	DGAT1
ENSG00000170616	SCRT1
ENSG00000214597	AF205589.1
ENSG00000182325	FBXL6
ENSG00000185803	GPR172A
ENSG00000173137	ADCK5
ENSG00000071894	CPSF1
ENSG00000216133	hsa-mir-939
ENSG00000221802	hsa-mir-1234
ENSG00000147804	AF205589.2
ENSG00000160948	VPS28
ENSG00000160949	NFKBIL2
ENSG00000232600	AC084125.4
ENSG00000187954	CYHR1
ENSG00000167702	KIFC2
ENSG00000160973	FOXH1
ENSG00000160972	PPP1R16A
ENSG00000248411	AC084125.1
ENSG00000167701	GPT
ENSG00000167700	MFSD3
ENSG00000160957	RECQL4
ENSG00000160959	LRRC14
ENSG00000177021	LRRC24
ENSG00000213563	C8orf82
ENSG00000147799	ARHGAP39
ENSG00000198169	ZNF251
ENSG00000196378	ZNF34
ENSG00000244307	AF235103.1
ENSG00000161016	RPL8
ENSG00000197363	ZNF517
ENSG00000204752	AF235103.2
ENSG00000147789	ZNF7
ENSG00000170619	COMMD5
ENSG00000196150	ZNF250
ENSG00000170631	ZNF16
ENSG00000196922	ZNF252
ENSG00000182307	C8orf33
ENSG00000248302	Z95704.4
ENSG00000197701	ZNF595
ENSG00000207643	Z95704.1
ENSG00000250238	Z95704.3
ENSG00000250312	ZNF718
ENSG00000211553	AC118278.2
ENSG00000215383	AC118278.1
ENSG00000203599	AC108475.1
ENSG00000250892	RP11-1365D11.1
ENSG00000198155	ZNF732
ENSG00000252616	AC079140.1
ENSG00000251188	RP11-478C6.6
ENSG00000186777	Z95704.2
ENSG00000251689	RP11-478C6.5
ENSG00000251535	RP11-478C6.1
ENSG00000131127	ZNF141
ENSG00000248564	RP11-478C6.2
ENSG00000250321	RP11-478C6.4
ENSG00000207642	hsa-mir-571
ENSG00000249025	RP11-2H3.2
ENSG00000211482	AC092574.1
ENSG00000182903	ZNF721
ENSG00000251595	ABCA11
ENSG00000252150	AC092574.2
ENSG00000174227	PIGG
ENSG00000133256	PDE6B
ENSG00000242686	RP11-1191J2.2
ENSG00000169020	ATP5I
ENSG00000215375	MYL5
ENSG00000169026	MFSD7
ENSG00000185619	PCGF3
ENSG00000248416	RP11-1191J2.4
ENSG00000249592	RP11-440L14.1
ENSG00000233799	AC139887.4
ENSG00000168993	CPLX1
ENSG00000178950	GAK
ENSG00000127419	TMEM175
ENSG00000145214	DGKQ
ENSG00000145217	SLC26A1
ENSG00000127415	IDUA
ENSG00000127418	FGFRL1
ENSG00000250259	RP11-460I19.2
ENSG00000178222	RNF212
ENSG00000251639	RP11-20I20.1
ENSG00000251652	RP11-20I20.2
ENSG00000215367	TMED11P
ENSG00000253411	AC092535.4
ENSG00000212458	SNORA48
ENSG00000227189	AC092535.3
ENSG00000159674	SPON2
ENSG00000181877	AC092535.2
ENSG00000246629	AC092535.3
ENSG00000159692	CTBP1
ENSG00000196810	C4orf42
ENSG00000249548	RP11-20I20.4
ENSG00000090316	MAEA
ENSG00000163945	KIAA1530
ENSG00000254094	AC078852.1
ENSG00000253399	AC078852.2
ENSG00000179979	CRIPAK
ENSG00000235608	NKX1-1
ENSG00000244459	RP11-1398P2.1
ENSG00000174137	FAM53A
ENSG00000207009	Y_RNA
ENSG00000163950	SLBP
ENSG00000168936	TMEM129
ENSG00000013810	TACC3
ENSG00000218422	AC016773.2
ENSG00000068078	FGFR3
ENSG00000168924	LETM1
ENSG00000240455	AC105448.1
ENSG00000109685	WHSC1
ENSG00000183504	AL132868.1
ENSG00000252006	SCARNA23
ENSG00000249784	SCARNA22
ENSG00000185049	WHSC2
ENSG00000216105	hsa-mir-943
ENSG00000185818	NAT8L
ENSG00000243449	C4orf48
ENSG00000130997	POLN
ENSG00000249006	RP11-317B7.2
ENSG00000250623	RP11-317B7.3
ENSG00000214367	HAUS3
ENSG00000249047	RP11-478C1.3
ENSG00000123933	MXD4
ENSG00000159733	ZFYVE28
ENSG00000251148	RP11-478C1.7
ENSG00000239247	AL158068.1
ENSG00000249077	RP11-478C1.8
ENSG00000206113	RP11-503N18.1
ENSG00000249391	RP11-503N18.2
ENSG00000249428	RP11-503N18.3
ENSG00000063978	RNF4
ENSG00000248399	RP11-503N18.4
ENSG00000251229	RP11-503N18.5
ENSG00000248155	WI2-89927D4.1
ENSG00000206738	Y_RNA
ENSG00000125386	C4orf8
ENSG00000168884	TNIP2
ENSG00000087266	SH3BP2
ENSG00000087274	ADD1
ENSG00000109736	TETRAN
ENSG00000249673	C4orf10
ENSG00000087269	NOP14
ENSG00000125388	GRK4
ENSG00000199335	U6
ENSG00000251075	RP11-520M5.6
ENSG00000197386	HTT
ENSG00000251743	U7
ENSG00000188981	C4orf44
ENSG00000227266	AL645949.1
ENSG00000159788	RGS12
ENSG00000248840	RP11-357G3.2
ENSG00000248843	RP11-357G3.1
ENSG00000109758	HGFAC
ENSG00000175920	DOK7
ENSG00000163956	LRPAP1
ENSG00000249040	RP11-529E10.8
ENSG00000216560	RP3-368B9.1
ENSG00000250681	RP3-368B9.2
ENSG00000250632	RP3-513G18.2
ENSG00000250986	AC141928.1
ENSG00000184160	ADRA2C
ENSG00000251166	OR4D12P
ENSG00000234386	OR7E84P
ENSG00000249522	RP11-718M20.5
ENSG00000253917	AC226119.4
ENSG00000251271	AC226119.1
ENSG00000251669	AC226119.2
ENSG00000151539	AC226119.1
ENSG00000250937	AC226119.2
ENSG00000250476	AC226119.3
ENSG00000248614	AC116562.1
ENSG00000221759	AC116562.3
ENSG00000243894	RP11-489M13.1
ENSG00000221301	AC116562.2
ENSG00000250940	RP11-489M13.3
ENSG00000248669	RP11-489M13.2
ENSG00000250710	RP11-324I10.2
ENSG00000198787	RP11-324I10.4
ENSG00000250381	RP11-324I10.3
ENSG00000249844	RP11-324I10.1
ENSG00000163982	OTOP1
ENSG00000132406	TMEM128
ENSG00000145220	LYAR
ENSG00000168826	ZBTB49
ENSG00000248516	RP11-265O12.1
ENSG00000168824	NSG1
ENSG00000168818	STX18
ENSG00000248221	RP11-1338A7.1
ENSG00000237170	RP11-323F5.1
ENSG00000247708	RP11-323F5.2
ENSG00000163132	MSX1
ENSG00000251587	RP11-326I19.1
ENSG00000200761	7SK
ENSG00000170891	CYTL1
ENSG00000152953	STK32B
ENSG00000252266	Y_RNA
ENSG00000201496	7SK
ENSG00000082929	C4orf6
ENSG00000173040	EVC2
ENSG00000072840	EVC
ENSG00000072832	CRMP1
ENSG00000181215	C4orf50
ENSG00000152969	JAKMIP1
ENSG00000249896	RP11-586D19.1
ENSG00000251408	RP11-586D19.2
ENSG00000109501	WFS1
ENSG00000074211	PPP2R2C
ENSG00000013288	MAN2B2
ENSG00000179010	MRFAP1
ENSG00000251580	RP11-539L10.3
ENSG00000170846	AC093323.3
ENSG00000246526	RP11-539L10.2
ENSG00000163993	S100P
ENSG00000178988	MRFAP1L1
ENSG00000186222	CNO
ENSG00000170871	KIAA0232
ENSG00000214696	AC106045.2
ENSG00000196377	AC106045.1
ENSG00000132405	TBC1D14
ENSG00000187904	AC097382.5
ENSG00000202392	7SK
ENSG00000245748	RP11-367J11.2
ENSG00000173013	CCDC96
ENSG00000173011	TADA2B
ENSG00000109519	GRPEL1
ENSG00000245562	RP11-367J11.3
ENSG00000245468	RP11-367J11.4
ENSG00000200867	7SK
ENSG00000184985	SORCS2
ENSG00000178597	PSAPL1
ENSG00000239735	AC116316.1
ENSG00000196526	AFAP1
ENSG00000228919	AC097381.1
ENSG00000163995	ABLIM2
ENSG00000207807	hsa-mir-95
ENSG00000251460	RP11-1258F18.1
ENSG00000250471	GMPSP
ENSG00000125089	SH3TC1
ENSG00000249762	AC104650.2
ENSG00000170801	HTRA3
ENSG00000249145	RP11-774O3.2
ENSG00000248986	RP11-774O3.1
ENSG00000251615	RP11-774O3.3
ENSG00000087008	ACOX3
ENSG00000202054	5S_rRNA
ENSG00000155275	C4orf23
ENSG00000251186	RP11-689P11.3
ENSG00000205959	RP11-689P11.2
ENSG00000155269	GPR78
ENSG00000109625	CPZ
ENSG00000250915	RP11-1338A24.1
ENSG00000215612	HMX1
ENSG00000197468	RP11-747H12.1
ENSG00000249272	RP11-747H12.2
ENSG00000250804	RP11-747H12.3
ENSG00000249347	RP11-747H12.4
ENSG00000238726	AC073648.2
ENSG00000251313	RP11-747H12.5
ENSG00000250342	RP11-747H12.6
ENSG00000238586	AC073648.1
ENSG00000249767	RP11-1286E23.1
ENSG00000163612	RP11-1286E23.2
ENSG00000250268	RP11-1286E23.3
ENSG00000229924	FAM90A2P
ENSG00000226350	AC108519.1
ENSG00000231396	RP11-1286E23.5
ENSG00000233136	RP11-1286E23.6
ENSG00000227551	RP11-1286E23.7
ENSG00000232399	RP11-1286E23.8
ENSG00000249482	RP11-1286E23.9
ENSG00000223569	RP11-1286E23.10
ENSG00000250231	RP11-1286E23.11
ENSG00000232264	USP17
ENSG00000249104	RP11-1286E23.12
ENSG00000250844	RP11-1286E23.13
